,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
1887,tensor(0.2450),tensor(0.7818),tensor(0.1453),tensor(0.1662),tensor(0.5370),tensor(0.0983),tensor(0.1823),tensor(0.5818),tensor(0.1081),tensor(0.1823),tensor(0.5818),tensor(0.1081)
1888,tensor(0.3298),tensor(0.8158),tensor(0.2067),tensor(0.2581),tensor(0.6486),tensor(0.1611),tensor(0.2979),tensor(0.7368),tensor(0.1867),tensor(0.3085),tensor(0.7632),tensor(0.1933)
1889,tensor(0.1405),tensor(0.8077),tensor(0.0769),tensor(0.1077),tensor(0.6400),tensor(0.0588),tensor(0.1271),tensor(0.7308),tensor(0.0696),tensor(0.1338),tensor(0.7692),tensor(0.0733)
1890,tensor(0.2650),tensor(1.),tensor(0.1527),tensor(0.2603),tensor(1.),tensor(0.1496),tensor(0.2650),tensor(1.),tensor(0.1527),tensor(0.2650),tensor(1.),tensor(0.1527)
1891,tensor(0.1674),tensor(0.4737),tensor(0.1017),tensor(0.0282),tensor(0.0811),tensor(0.0170),tensor(0.1023),tensor(0.2895),tensor(0.0621),tensor(0.1023),tensor(0.2895),tensor(0.0621)
1892,tensor(0.0912),tensor(0.4000),tensor(0.0515),tensor(0.0197),tensor(0.0882),tensor(0.0111),tensor(0.0717),tensor(0.3143),tensor(0.0404),tensor(0.0782),tensor(0.3429),tensor(0.0441)
1893,tensor(0.1429),tensor(0.2727),tensor(0.0968),tensor(0.0241),tensor(0.0465),tensor(0.0163),tensor(0.1190),tensor(0.2273),tensor(0.0806),tensor(0.1190),tensor(0.2273),tensor(0.0806)
1894,tensor(0.1628),tensor(0.9032),tensor(0.0895),tensor(0.1170),tensor(0.6667),tensor(0.0641),tensor(0.1512),tensor(0.8387),tensor(0.0831),tensor(0.1570),tensor(0.8710),tensor(0.0863)
1895,tensor(0.1278),tensor(0.9062),tensor(0.0687),tensor(0.1018),tensor(0.7419),tensor(0.0546),tensor(0.1233),tensor(0.8750),tensor(0.0664),tensor(0.1233),tensor(0.8750),tensor(0.0664)
1896,tensor(0.1290),tensor(0.5294),tensor(0.0735),tensor(0.0072),tensor(0.0303),tensor(0.0041),tensor(0.0717),tensor(0.2941),tensor(0.0408),tensor(0.0860),tensor(0.3529),tensor(0.0490)
1897,tensor(0.3698),tensor(1.),tensor(0.2269),tensor(0.3574),tensor(0.9792),tensor(0.2186),tensor(0.2264),tensor(0.6122),tensor(0.1389),tensor(0.2264),tensor(0.6122),tensor(0.1389)
1898,tensor(0.3415),tensor(0.6364),tensor(0.2333),tensor(0.2346),tensor(0.4419),tensor(0.1597),tensor(0.2561),tensor(0.4773),tensor(0.1750),tensor(0.2561),tensor(0.4773),tensor(0.1750)
1899,tensor(0.2123),tensor(0.8636),tensor(0.1210),tensor(0.1017),tensor(0.4286),tensor(0.0577),tensor(0.1229),tensor(0.5000),tensor(0.0701),tensor(0.1899),tensor(0.7727),tensor(0.1083)
1900,tensor(0.2508),tensor(1.),tensor(0.1434),tensor(0.2395),tensor(0.9737),tensor(0.1365),tensor(0.2508),tensor(1.),tensor(0.1434),tensor(0.2508),tensor(1.),tensor(0.1434)
1901,tensor(0.1522),tensor(0.4000),tensor(0.0940),tensor(0.0110),tensor(0.0294),tensor(0.0068),tensor(0.1087),tensor(0.2857),tensor(0.0671),tensor(0.1087),tensor(0.2857),tensor(0.0671)
1902,tensor(0.1579),tensor(0.4737),tensor(0.0947),tensor(0.0177),tensor(0.0541),tensor(0.0106),tensor(0.0789),tensor(0.2368),tensor(0.0474),tensor(0.0877),tensor(0.2632),tensor(0.0526)
1903,tensor(0.3556),tensor(0.7619),tensor(0.2319),tensor(0.1910),tensor(0.4146),tensor(0.1241),tensor(0.2000),tensor(0.4286),tensor(0.1304),tensor(0.2000),tensor(0.4286),tensor(0.1304)
1904,tensor(0.2835),tensor(0.6981),tensor(0.1779),tensor(0.2085),tensor(0.5192),tensor(0.1304),tensor(0.2452),tensor(0.6038),tensor(0.1538),tensor(0.2529),tensor(0.6226),tensor(0.1587)
1905,tensor(0.0726),tensor(0.4286),tensor(0.0396),tensor(0.),tensor(0.),tensor(0.),tensor(0.0403),tensor(0.2381),tensor(0.0220),tensor(0.0484),tensor(0.2857),tensor(0.0264)
1906,tensor(0.2288),tensor(0.6923),tensor(0.1371),tensor(0.1624),tensor(0.5000),tensor(0.0969),tensor(0.1780),tensor(0.5385),tensor(0.1066),tensor(0.1949),tensor(0.5897),tensor(0.1168)
1907,tensor(0.2184),tensor(0.6038),tensor(0.1333),tensor(0.0344),tensor(0.0962),tensor(0.0209),tensor(0.1092),tensor(0.3019),tensor(0.0667),tensor(0.1229),tensor(0.3396),tensor(0.0750)
1908,tensor(0.4466),tensor(1.),tensor(0.2875),tensor(0.4314),tensor(0.9778),tensor(0.2767),tensor(0.4466),tensor(1.),tensor(0.2875),tensor(0.4466),tensor(1.),tensor(0.2875)
1909,tensor(0.1735),tensor(0.6786),tensor(0.0995),tensor(0.1198),tensor(0.4815),tensor(0.0684),tensor(0.1553),tensor(0.6071),tensor(0.0890),tensor(0.1553),tensor(0.6071),tensor(0.0890)
1910,tensor(0.1581),tensor(0.5417),tensor(0.0925),tensor(0.0183),tensor(0.0638),tensor(0.0107),tensor(0.0973),tensor(0.3333),tensor(0.0569),tensor(0.0973),tensor(0.3333),tensor(0.0569)
1911,tensor(0.1074),tensor(0.4333),tensor(0.0613),tensor(0.0250),tensor(0.1034),tensor(0.0142),tensor(0.0744),tensor(0.3000),tensor(0.0425),tensor(0.0744),tensor(0.3000),tensor(0.0425)
1912,tensor(0.3256),tensor(1.),tensor(0.1944),tensor(0.3059),tensor(0.9630),tensor(0.1818),tensor(0.2093),tensor(0.6429),tensor(0.1250),tensor(0.2442),tensor(0.7500),tensor(0.1458)
1913,tensor(0.0939),tensor(0.7083),tensor(0.0503),tensor(0.0611),tensor(0.4783),tensor(0.0326),tensor(0.0663),tensor(0.5000),tensor(0.0355),tensor(0.0939),tensor(0.7083),tensor(0.0503)
1914,tensor(0.5728),tensor(0.9516),tensor(0.4097),tensor(0.5392),tensor(0.9016),tensor(0.3846),tensor(0.5728),tensor(0.9516),tensor(0.4097),tensor(0.5728),tensor(0.9516),tensor(0.4097)
1915,tensor(0.1452),tensor(0.4000),tensor(0.0887),tensor(0.0163),tensor(0.0455),tensor(0.0099),tensor(0.0968),tensor(0.2667),tensor(0.0591),tensor(0.0968),tensor(0.2667),tensor(0.0591)
1916,tensor(0.0947),tensor(0.5484),tensor(0.0518),tensor(0.0224),tensor(0.1333),tensor(0.0122),tensor(0.0613),tensor(0.3548),tensor(0.0335),tensor(0.0613),tensor(0.3548),tensor(0.0335)
1917,tensor(0.1385),tensor(1.),tensor(0.0744),tensor(0.1340),tensor(1.),tensor(0.0718),tensor(0.1385),tensor(1.),tensor(0.0744),tensor(0.1385),tensor(1.),tensor(0.0744)
1918,tensor(0.2049),tensor(1.),tensor(0.1141),tensor(0.1961),tensor(0.9756),tensor(0.1090),tensor(0.1463),tensor(0.7143),tensor(0.0815),tensor(0.1463),tensor(0.7143),tensor(0.0815)
1919,tensor(0.3200),tensor(0.6512),tensor(0.2121),tensor(0.2428),tensor(0.5000),tensor(0.1603),tensor(0.2857),tensor(0.5814),tensor(0.1894),tensor(0.2857),tensor(0.5814),tensor(0.1894)
1920,tensor(0.2033),tensor(0.5682),tensor(0.1238),tensor(0.0984),tensor(0.2791),tensor(0.0597),tensor(0.0976),tensor(0.2727),tensor(0.0594),tensor(0.0976),tensor(0.2727),tensor(0.0594)
1921,tensor(0.1933),tensor(0.5098),tensor(0.1193),tensor(0.0375),tensor(0.1000),tensor(0.0230),tensor(0.0892),tensor(0.2353),tensor(0.0550),tensor(0.1041),tensor(0.2745),tensor(0.0642)
1922,tensor(0.0800),tensor(0.5417),tensor(0.0432),tensor(0.0124),tensor(0.0870),tensor(0.0067),tensor(0.0615),tensor(0.4167),tensor(0.0332),tensor(0.0677),tensor(0.4583),tensor(0.0365)
1923,tensor(0.3663),tensor(1.),tensor(0.2242),tensor(0.3500),tensor(0.9722),tensor(0.2134),tensor(0.2277),tensor(0.6216),tensor(0.1394),tensor(0.3663),tensor(1.),tensor(0.2242)
1924,tensor(0.2020),tensor(0.3922),tensor(0.1361),tensor(0.0306),tensor(0.0600),tensor(0.0205),tensor(0.1515),tensor(0.2941),tensor(0.1020),tensor(0.1313),tensor(0.2549),tensor(0.0884)
1925,tensor(0.1136),tensor(0.7407),tensor(0.0615),tensor(0.0171),tensor(0.1154),tensor(0.0093),tensor(0.0511),tensor(0.3333),tensor(0.0277),tensor(0.0852),tensor(0.5556),tensor(0.0462)
1926,tensor(0.2589),tensor(0.8511),tensor(0.1527),tensor(0.2085),tensor(0.6957),tensor(0.1226),tensor(0.2460),tensor(0.8085),tensor(0.1450),tensor(0.2460),tensor(0.8085),tensor(0.1450)
1927,tensor(0.1215),tensor(0.3939),tensor(0.0718),tensor(0.0094),tensor(0.0312),tensor(0.0056),tensor(0.0935),tensor(0.3030),tensor(0.0552),tensor(0.0935),tensor(0.3030),tensor(0.0552)
1928,tensor(0.2831),tensor(0.8378),tensor(0.1703),tensor(0.2120),tensor(0.6389),tensor(0.1271),tensor(0.2466),tensor(0.7297),tensor(0.1484),tensor(0.2648),tensor(0.7838),tensor(0.1593)
1929,tensor(0.1498),tensor(1.),tensor(0.0810),tensor(0.1443),tensor(1.),tensor(0.0777),tensor(0.1498),tensor(1.),tensor(0.0810),tensor(0.1498),tensor(1.),tensor(0.0810)
1930,tensor(0.4091),tensor(0.6792),tensor(0.2927),tensor(0.3448),tensor(0.5769),tensor(0.2459),tensor(0.3523),tensor(0.5849),tensor(0.2520),tensor(0.3977),tensor(0.6604),tensor(0.2846)
1931,tensor(0.1725),tensor(0.5745),tensor(0.1015),tensor(0.0900),tensor(0.3043),tensor(0.0528),tensor(0.1086),tensor(0.3617),tensor(0.0639),tensor(0.1470),tensor(0.4894),tensor(0.0865)
1932,tensor(0.2128),tensor(0.5952),tensor(0.1295),tensor(0.0773),tensor(0.2195),tensor(0.0469),tensor(0.1277),tensor(0.3571),tensor(0.0777),tensor(0.1191),tensor(0.3333),tensor(0.0725)
1933,tensor(0.0723),tensor(1.),tensor(0.0375),tensor(0.0645),tensor(0.9412),tensor(0.0334),tensor(0.0683),tensor(0.9444),tensor(0.0354),tensor(0.0683),tensor(0.9444),tensor(0.0354)
1934,tensor(0.3005),tensor(0.6304),tensor(0.1973),tensor(0.2513),tensor(0.5333),tensor(0.1644),tensor(0.3005),tensor(0.6304),tensor(0.1973),tensor(0.3005),tensor(0.6304),tensor(0.1973)
1935,tensor(0.3960),tensor(0.7547),tensor(0.2685),tensor(0.3000),tensor(0.5769),tensor(0.2027),tensor(0.3366),tensor(0.6415),tensor(0.2282),tensor(0.3366),tensor(0.6415),tensor(0.2282)
1936,tensor(0.3523),tensor(1.),tensor(0.2138),tensor(0.3429),tensor(0.9836),tensor(0.2076),tensor(0.3523),tensor(1.),tensor(0.2138),tensor(0.3523),tensor(1.),tensor(0.2138)
1937,tensor(0.3559),tensor(1.),tensor(0.2165),tensor(0.3419),tensor(0.9756),tensor(0.2073),tensor(0.3559),tensor(1.),tensor(0.2165),tensor(0.3559),tensor(1.),tensor(0.2165)
1938,tensor(0.4180),tensor(0.9444),tensor(0.2684),tensor(0.3967),tensor(0.9057),tensor(0.2540),tensor(0.4180),tensor(0.9444),tensor(0.2684),tensor(0.4098),tensor(0.9259),tensor(0.2632)
1939,tensor(0.2974),tensor(0.5918),tensor(0.1986),tensor(0.1969),tensor(0.3958),tensor(0.1310),tensor(0.2769),tensor(0.5510),tensor(0.1849),tensor(0.2769),tensor(0.5510),tensor(0.1849)
1940,tensor(0.3908),tensor(0.7907),tensor(0.2595),tensor(0.2674),tensor(0.5476),tensor(0.1769),tensor(0.3218),tensor(0.6512),tensor(0.2137),tensor(0.3218),tensor(0.6512),tensor(0.2137)
1941,tensor(0.1953),tensor(0.3559),tensor(0.1346),tensor(0.0188),tensor(0.0345),tensor(0.0129),tensor(0.1302),tensor(0.2373),tensor(0.0897),tensor(0.1302),tensor(0.2373),tensor(0.0897)
1942,tensor(0.1818),tensor(0.4211),tensor(0.1159),tensor(0.0230),tensor(0.0541),tensor(0.0146),tensor(0.1250),tensor(0.2895),tensor(0.0797),tensor(0.1250),tensor(0.2895),tensor(0.0797)
1943,tensor(0.1519),tensor(0.8182),tensor(0.0837),tensor(0.1191),tensor(0.6667),tensor(0.0654),tensor(0.0928),tensor(0.5000),tensor(0.0512),tensor(0.0928),tensor(0.5000),tensor(0.0512)
1944,tensor(0.3056),tensor(0.7333),tensor(0.1930),tensor(0.2243),tensor(0.5455),tensor(0.1412),tensor(0.2685),tensor(0.6444),tensor(0.1696),tensor(0.2963),tensor(0.7111),tensor(0.1871)
1945,tensor(0.1734),tensor(0.5263),tensor(0.1038),tensor(0.0233),tensor(0.0714),tensor(0.0139),tensor(0.1156),tensor(0.3509),tensor(0.0692),tensor(0.1098),tensor(0.3333),tensor(0.0657)
1946,tensor(0.2675),tensor(0.7778),tensor(0.1615),tensor(0.2051),tensor(0.6038),tensor(0.1236),tensor(0.2229),tensor(0.6481),tensor(0.1346),tensor(0.2229),tensor(0.6481),tensor(0.1346)
1947,tensor(0.4221),tensor(0.9545),tensor(0.2710),tensor(0.3756),tensor(0.8605),tensor(0.2403),tensor(0.3819),tensor(0.8636),tensor(0.2452),tensor(0.4221),tensor(0.9545),tensor(0.2710)
1948,tensor(0.2194),tensor(0.6863),tensor(0.1306),tensor(0.1577),tensor(0.5000),tensor(0.0936),tensor(0.1630),tensor(0.5098),tensor(0.0970),tensor(0.1630),tensor(0.5098),tensor(0.0970)
1949,tensor(0.4372),tensor(0.7692),tensor(0.3053),tensor(0.3536),tensor(0.6275),tensor(0.2462),tensor(0.4262),tensor(0.7500),tensor(0.2977),tensor(0.4262),tensor(0.7500),tensor(0.2977)
1950,tensor(0.1854),tensor(0.5135),tensor(0.1131),tensor(0.0197),tensor(0.0556),tensor(0.0120),tensor(0.0780),tensor(0.2162),tensor(0.0476),tensor(0.1073),tensor(0.2973),tensor(0.0655)
1951,tensor(0.1692),tensor(0.4783),tensor(0.1028),tensor(0.0156),tensor(0.0455),tensor(0.0094),tensor(0.1077),tensor(0.3043),tensor(0.0654),tensor(0.1077),tensor(0.3043),tensor(0.0654)
1952,tensor(0.3385),tensor(0.6377),tensor(0.2304),tensor(0.2093),tensor(0.3971),tensor(0.1421),tensor(0.2538),tensor(0.4783),tensor(0.1728),tensor(0.2846),tensor(0.5362),tensor(0.1937)
1953,tensor(0.2379),tensor(0.7714),tensor(0.1406),tensor(0.1244),tensor(0.4118),tensor(0.0733),tensor(0.1233),tensor(0.4000),tensor(0.0729),tensor(0.2026),tensor(0.6571),tensor(0.1198)
1954,tensor(0.2414),tensor(0.5957),tensor(0.1514),tensor(0.1739),tensor(0.4348),tensor(0.1087),tensor(0.2328),tensor(0.5745),tensor(0.1459),tensor(0.2414),tensor(0.5957),tensor(0.1514)
1955,tensor(0.3218),tensor(1.),tensor(0.1918),tensor(0.3023),tensor(0.9630),tensor(0.1793),tensor(0.3218),tensor(1.),tensor(0.1918),tensor(0.3218),tensor(1.),tensor(0.1918)
1956,tensor(0.3298),tensor(1.),tensor(0.1975),tensor(0.3251),tensor(1.),tensor(0.1941),tensor(0.3298),tensor(1.),tensor(0.1975),tensor(0.3298),tensor(1.),tensor(0.1975)
1957,tensor(0.2653),tensor(1.),tensor(0.1529),tensor(0.2534),tensor(0.9737),tensor(0.1457),tensor(0.1565),tensor(0.5897),tensor(0.0902),tensor(0.2653),tensor(1.),tensor(0.1529)
1958,tensor(0.1185),tensor(0.8125),tensor(0.0639),tensor(0.0824),tensor(0.5806),tensor(0.0443),tensor(0.1048),tensor(0.7188),tensor(0.0565),tensor(0.1048),tensor(0.7188),tensor(0.0565)
1959,tensor(0.3099),tensor(0.5641),tensor(0.2136),tensor(0.2143),tensor(0.3947),tensor(0.1471),tensor(0.2254),tensor(0.4103),tensor(0.1553),tensor(0.2254),tensor(0.4103),tensor(0.1553)
1960,tensor(0.0952),tensor(0.8400),tensor(0.0505),tensor(0.0729),tensor(0.6667),tensor(0.0386),tensor(0.0771),tensor(0.6800),tensor(0.0409),tensor(0.0907),tensor(0.8000),tensor(0.0481)
1961,tensor(0.2203),tensor(0.8636),tensor(0.1262),tensor(0.1924),tensor(0.7674),tensor(0.1100),tensor(0.1971),tensor(0.7727),tensor(0.1130),tensor(0.1971),tensor(0.7727),tensor(0.1130)
1962,tensor(0.2626),tensor(1.),tensor(0.1512),tensor(0.2589),tensor(1.),tensor(0.1487),tensor(0.2626),tensor(1.),tensor(0.1512),tensor(0.2626),tensor(1.),tensor(0.1512)
1963,tensor(0.1753),tensor(0.7586),tensor(0.0991),tensor(0.1285),tensor(0.5714),tensor(0.0724),tensor(0.1434),tensor(0.6207),tensor(0.0811),tensor(0.1673),tensor(0.7241),tensor(0.0946)
1964,tensor(0.2449),tensor(0.6486),tensor(0.1509),tensor(0.1753),tensor(0.4722),tensor(0.1076),tensor(0.2143),tensor(0.5676),tensor(0.1321),tensor(0.1837),tensor(0.4865),tensor(0.1132)
1965,tensor(0.0978),tensor(0.8333),tensor(0.0519),tensor(0.0885),tensor(0.7826),tensor(0.0469),tensor(0.0929),tensor(0.7917),tensor(0.0494),tensor(0.0978),tensor(0.8333),tensor(0.0519)
1966,tensor(0.0427),tensor(0.7000),tensor(0.0220),tensor(0.0307),tensor(0.5556),tensor(0.0158),tensor(0.0305),tensor(0.5000),tensor(0.0157),tensor(0.0427),tensor(0.7000),tensor(0.0220)
