,rouge1_fmeasure,rouge1_precision,rouge1_recall,rouge2_fmeasure,rouge2_precision,rouge2_recall,rougeL_fmeasure,rougeL_precision,rougeL_recall,rougeLsum_fmeasure,rougeLsum_precision,rougeLsum_recall
202,tensor(0.4464),tensor(0.3676),tensor(0.5682),tensor(0.1273),tensor(0.1045),tensor(0.1628),tensor(0.3214),tensor(0.2647),tensor(0.4091),tensor(0.3750),tensor(0.3088),tensor(0.4773)
203,tensor(0.2815),tensor(0.1743),tensor(0.7308),tensor(0.1343),tensor(0.0829),tensor(0.3529),tensor(0.1630),tensor(0.1009),tensor(0.4231),tensor(0.2296),tensor(0.1422),tensor(0.5962)
204,tensor(0.1616),tensor(0.1404),tensor(0.1905),tensor(0.0206),tensor(0.0179),tensor(0.0244),tensor(0.1212),tensor(0.1053),tensor(0.1429),tensor(0.1414),tensor(0.1228),tensor(0.1667)
205,tensor(0.1641),tensor(0.1005),tensor(0.4468),tensor(0.0630),tensor(0.0385),tensor(0.1739),tensor(0.1172),tensor(0.0718),tensor(0.3191),tensor(0.1562),tensor(0.0957),tensor(0.4255)
206,tensor(0.2434),tensor(0.1620),tensor(0.4894),tensor(0.0856),tensor(0.0567),tensor(0.1739),tensor(0.1693),tensor(0.1127),tensor(0.3404),tensor(0.2011),tensor(0.1338),tensor(0.4043)
207,tensor(0.2750),tensor(0.2340),tensor(0.3333),tensor(0.0769),tensor(0.0652),tensor(0.0938),tensor(0.1250),tensor(0.1064),tensor(0.1515),tensor(0.2000),tensor(0.1702),tensor(0.2424)
208,tensor(0.1071),tensor(0.0592),tensor(0.5676),tensor(0.0256),tensor(0.0141),tensor(0.1389),tensor(0.0612),tensor(0.0338),tensor(0.3243),tensor(0.0969),tensor(0.0535),tensor(0.5135)
209,tensor(0.2613),tensor(0.1699),tensor(0.5652),tensor(0.1015),tensor(0.0658),tensor(0.2222),tensor(0.1005),tensor(0.0654),tensor(0.2174),tensor(0.2312),tensor(0.1503),tensor(0.5000)
210,tensor(0.1513),tensor(0.0878),tensor(0.5476),tensor(0.0530),tensor(0.0307),tensor(0.1951),tensor(0.0724),tensor(0.0420),tensor(0.2619),tensor(0.1184),tensor(0.0687),tensor(0.4286)
211,tensor(0.2000),tensor(0.1171),tensor(0.6863),tensor(0.0517),tensor(0.0302),tensor(0.1800),tensor(0.0914),tensor(0.0535),tensor(0.3137),tensor(0.1314),tensor(0.0769),tensor(0.4510)
212,tensor(0.4132),tensor(0.3425),tensor(0.5208),tensor(0.2353),tensor(0.1944),tensor(0.2979),tensor(0.1818),tensor(0.1507),tensor(0.2292),tensor(0.3140),tensor(0.2603),tensor(0.3958)
213,tensor(0.1307),tensor(0.0730),tensor(0.6190),tensor(0.0303),tensor(0.0169),tensor(0.1463),tensor(0.0754),tensor(0.0421),tensor(0.3571),tensor(0.1206),tensor(0.0674),tensor(0.5714)
214,tensor(0.1897),tensor(0.1094),tensor(0.7143),tensor(0.0763),tensor(0.0439),tensor(0.2917),tensor(0.1084),tensor(0.0625),tensor(0.4082),tensor(0.1789),tensor(0.1031),tensor(0.6735)
215,tensor(0.1742),tensor(0.1027),tensor(0.5750),tensor(0.0687),tensor(0.0404),tensor(0.2308),tensor(0.1212),tensor(0.0714),tensor(0.4000),tensor(0.1591),tensor(0.0938),tensor(0.5250)
216,tensor(0.2333),tensor(0.1411),tensor(0.6731),tensor(0.1342),tensor(0.0810),tensor(0.3922),tensor(0.1933),tensor(0.1169),tensor(0.5577),tensor(0.2133),tensor(0.1290),tensor(0.6154)
217,tensor(0.1778),tensor(0.1579),tensor(0.2034),tensor(0.),tensor(0.),tensor(0.),tensor(0.1037),tensor(0.0921),tensor(0.1186),tensor(0.1630),tensor(0.1447),tensor(0.1864)
218,tensor(0.1667),tensor(0.1017),tensor(0.4615),tensor(0.0187),tensor(0.0114),tensor(0.0526),tensor(0.0741),tensor(0.0452),tensor(0.2051),tensor(0.0926),tensor(0.0565),tensor(0.2564)
219,tensor(0.2118),tensor(0.1274),tensor(0.6279),tensor(0.0474),tensor(0.0284),tensor(0.1429),tensor(0.1255),tensor(0.0755),tensor(0.3721),tensor(0.1647),tensor(0.0991),tensor(0.4884)
220,tensor(0.2017),tensor(0.1218),tensor(0.5854),tensor(0.0508),tensor(0.0306),tensor(0.1500),tensor(0.1261),tensor(0.0761),tensor(0.3659),tensor(0.1849),tensor(0.1117),tensor(0.5366)
221,tensor(0.3111),tensor(0.2079),tensor(0.6176),tensor(0.1203),tensor(0.0800),tensor(0.2424),tensor(0.1926),tensor(0.1287),tensor(0.3824),tensor(0.2519),tensor(0.1683),tensor(0.5000)
222,tensor(0.1647),tensor(0.1037),tensor(0.4000),tensor(0.0357),tensor(0.0224),tensor(0.0882),tensor(0.1294),tensor(0.0815),tensor(0.3143),tensor(0.1529),tensor(0.0963),tensor(0.3714)
223,tensor(0.1066),tensor(0.0588),tensor(0.5676),tensor(0.0306),tensor(0.0169),tensor(0.1667),tensor(0.0609),tensor(0.0336),tensor(0.3243),tensor(0.0914),tensor(0.0504),tensor(0.4865)
224,tensor(0.1638),tensor(0.0995),tensor(0.4634),tensor(0.0348),tensor(0.0211),tensor(0.1000),tensor(0.1293),tensor(0.0785),tensor(0.3659),tensor(0.1466),tensor(0.0890),tensor(0.4146)
225,tensor(0.2500),tensor(0.1492),tensor(0.7714),tensor(0.1495),tensor(0.0889),tensor(0.4706),tensor(0.1481),tensor(0.0884),tensor(0.4571),tensor(0.2037),tensor(0.1215),tensor(0.6286)
226,tensor(0.1905),tensor(0.1111),tensor(0.6667),tensor(0.0767),tensor(0.0446),tensor(0.2727),tensor(0.1079),tensor(0.0630),tensor(0.3778),tensor(0.1524),tensor(0.0889),tensor(0.5333)
227,tensor(0.1108),tensor(0.0608),tensor(0.6250),tensor(0.0446),tensor(0.0244),tensor(0.2581),tensor(0.0720),tensor(0.0395),tensor(0.4062),tensor(0.0942),tensor(0.0517),tensor(0.5312)
228,tensor(0.2029),tensor(0.1257),tensor(0.5250),tensor(0.0488),tensor(0.0301),tensor(0.1282),tensor(0.0966),tensor(0.0599),tensor(0.2500),tensor(0.1739),tensor(0.1078),tensor(0.4500)
229,tensor(0.2055),tensor(0.1204),tensor(0.7027),tensor(0.0319),tensor(0.0186),tensor(0.1111),tensor(0.1028),tensor(0.0602),tensor(0.3514),tensor(0.1502),tensor(0.0880),tensor(0.5135)
230,tensor(0.1096),tensor(0.0632),tensor(0.4103),tensor(0.0276),tensor(0.0159),tensor(0.1053),tensor(0.0616),tensor(0.0356),tensor(0.2308),tensor(0.0890),tensor(0.0514),tensor(0.3333)
231,tensor(0.3860),tensor(0.2857),tensor(0.5946),tensor(0.2143),tensor(0.1579),tensor(0.3333),tensor(0.3509),tensor(0.2597),tensor(0.5405),tensor(0.3684),tensor(0.2727),tensor(0.5676)
232,tensor(0.2481),tensor(0.1600),tensor(0.5517),tensor(0.0787),tensor(0.0505),tensor(0.1786),tensor(0.1550),tensor(0.1000),tensor(0.3448),tensor(0.2016),tensor(0.1300),tensor(0.4483)
233,tensor(0.3125),tensor(0.1969),tensor(0.7576),tensor(0.1139),tensor(0.0714),tensor(0.2812),tensor(0.1750),tensor(0.1102),tensor(0.4242),tensor(0.2625),tensor(0.1654),tensor(0.6364)
234,tensor(0.2077),tensor(0.1418),tensor(0.3878),tensor(0.0331),tensor(0.0226),tensor(0.0625),tensor(0.1530),tensor(0.1045),tensor(0.2857),tensor(0.1639),tensor(0.1119),tensor(0.3061)
235,tensor(0.1414),tensor(0.0796),tensor(0.6279),tensor(0.0421),tensor(0.0237),tensor(0.1905),tensor(0.0995),tensor(0.0560),tensor(0.4419),tensor(0.1257),tensor(0.0708),tensor(0.5581)
236,tensor(0.1364),tensor(0.0759),tensor(0.6667),tensor(0.0229),tensor(0.0127),tensor(0.1143),tensor(0.0739),tensor(0.0411),tensor(0.3611),tensor(0.1136),tensor(0.0633),tensor(0.5556)
237,tensor(0.2000),tensor(0.1221),tensor(0.5517),tensor(0.0506),tensor(0.0308),tensor(0.1429),tensor(0.1250),tensor(0.0763),tensor(0.3448),tensor(0.1500),tensor(0.0916),tensor(0.4138)
238,tensor(0.1190),tensor(0.0769),tensor(0.2632),tensor(0.),tensor(0.),tensor(0.),tensor(0.0833),tensor(0.0538),tensor(0.1842),tensor(0.1071),tensor(0.0692),tensor(0.2368)
239,tensor(0.1761),tensor(0.1037),tensor(0.5814),tensor(0.0567),tensor(0.0333),tensor(0.1905),tensor(0.1056),tensor(0.0622),tensor(0.3488),tensor(0.1690),tensor(0.0996),tensor(0.5581)
240,tensor(0.2600),tensor(0.1857),tensor(0.4333),tensor(0.1515),tensor(0.1079),tensor(0.2542),tensor(0.1600),tensor(0.1143),tensor(0.2667),tensor(0.2600),tensor(0.1857),tensor(0.4333)
241,tensor(0.2511),tensor(0.1556),tensor(0.6512),tensor(0.1176),tensor(0.0726),tensor(0.3095),tensor(0.1525),tensor(0.0944),tensor(0.3953),tensor(0.1973),tensor(0.1222),tensor(0.5116)
242,tensor(0.2373),tensor(0.1609),tensor(0.4516),tensor(0.0690),tensor(0.0465),tensor(0.1333),tensor(0.2034),tensor(0.1379),tensor(0.3871),tensor(0.2034),tensor(0.1379),tensor(0.3871)
243,tensor(0.2312),tensor(0.1538),tensor(0.4651),tensor(0.0819),tensor(0.0543),tensor(0.1667),tensor(0.1734),tensor(0.1154),tensor(0.3488),tensor(0.2081),tensor(0.1385),tensor(0.4186)
244,tensor(0.1684),tensor(0.1088),tensor(0.3721),tensor(0.0213),tensor(0.0137),tensor(0.0476),tensor(0.0842),tensor(0.0544),tensor(0.1860),tensor(0.1474),tensor(0.0952),tensor(0.3256)
